,block,street_name,latitude,longitude
759,446C,JLN KAYU,,
760,235,COMPASSVALE WALK,,
761,201C,COMPASSVALE DR,,
762,208A,COMPASSVALE LANE,,
763,224D,COMPASSVALE WALK,,
764,238,COMPASSVALE WALK,,
765,434A,FERNVALE RD,,
766,410B,FERNVALE RD,,
767,269A,COMPASSVALE LINK,,
768,210C,COMPASSVALE LANE,,
769,213B,COMPASSVALE LANE,,
770,436B,FERNVALE RD,,
771,411B,FERNVALE RD,,
772,212B,COMPASSVALE DR,,
773,210A,COMPASSVALE LANE,,
774,264E,COMPASSVALE BOW,,
775,272D,SENGKANG CTRL,,
776,272B,SENGKANG CTRL,,
777,271C,SENGKANG CTRL,,
778,275B,COMPASSVALE LINK,,
779,273D,COMPASSVALE LINK,,
780,193,RIVERVALE DR,,
781,311A,ANCHORVALE LANE,,
782,121A,RIVERVALE DR,,
783,305A,ANCHORVALE LINK,,
784,320D,ANCHORVALE DR,,
785,192C,RIVERVALE DR,,
786,205C,COMPASSVALE LANE,,
787,305D,ANCHORVALE LINK,,
788,304A,ANCHORVALE LINK,,
789,298A,COMPASSVALE ST,,
790,299C,COMPASSVALE ST,,
791,290B,COMPASSVALE CRES,,
792,406C,FERNVALE RD,,
793,112,RIVERVALE WALK,,
794,323B,SENGKANG EAST WAY,,
795,435A,FERNVALE RD,,
796,307B,ANCHORVALE RD,,
797,203D,COMPASSVALE RD,,
798,120C,RIVERVALE DR,,
799,299B,COMPASSVALE ST,,
800,250B,COMPASSVALE ST,,
801,119A,RIVERVALE DR,,
802,262B,COMPASSVALE ST,,
803,225,SERANGOON AVE 4,,
804,4,LOR LEW LIAN,,
805,219,SERANGOON AVE 4,,
806,311,SERANGOON AVE 2,,
807,221,SERANGOON AVE 4,,
808,2,LOR LEW LIAN,,
809,101,SERANGOON NTH AVE 1,,
810,144,SERANGOON NTH AVE 1,,
811,109,SERANGOON NTH AVE 1,,
812,222,SERANGOON AVE 4,,
813,307,SERANGOON AVE 2,,
814,401,SERANGOON AVE 1,,
815,407,SERANGOON AVE 1,,
816,420,SERANGOON CTRL,,
817,506,SERANGOON NTH AVE 4,,
818,542,SERANGOON NTH AVE 4,,
819,537,SERANGOON NTH AVE 4,,
820,525,SERANGOON NTH AVE 4,,
821,299A,TAMPINES ST 22,,
822,403,TAMPINES ST 41,,
823,802,TAMPINES AVE 4,,
824,410,TAMPINES ST 41,,
825,462,TAMPINES ST 44,,
826,419,TAMPINES ST 41,,
827,827,TAMPINES ST 81,,
828,105,TAMPINES ST 11,,
829,211,TAMPINES ST 23,,
830,287,TAMPINES ST 22,,
831,467,TAMPINES ST 44,,
832,826,TAMPINES ST 81,,
833,924,TAMPINES ST 91,,
834,261,TAMPINES ST 21,,
835,885,TAMPINES ST 83,,
836,806,TAMPINES AVE 4,,
837,270,TAMPINES ST 21,,
838,828,TAMPINES ST 81,,
839,810,TAMPINES AVE 4,,
840,236,TAMPINES ST 21,,
841,458,TAMPINES ST 42,,
842,714,TAMPINES ST 71,,
843,489A,TAMPINES ST 45,,
844,369,TAMPINES ST 34,,
845,832,TAMPINES ST 82,,
846,487B,TAMPINES ST 45,,
847,489B,TAMPINES ST 45,,
848,870,TAMPINES ST 83,,
849,272,TAMPINES ST 22,,
850,421,TAMPINES ST 41,,
851,448,TAMPINES ST 42,,
852,811,TAMPINES AVE 4,,
853,486B,TAMPINES AVE 9,,
854,104,TAMPINES ST 11,,
855,227,TAMPINES ST 23,,
856,734,TAMPINES ST 71,1.35820447554431,103.934339097013
857,498L,TAMPINES ST 45,,
858,721,TAMPINES ST 71,,
859,295,TAMPINES ST 22,,
860,497B,TAMPINES ST 45,,
861,497H,TAMPINES ST 45,,
862,731,TAMPINES ST 71,,
863,726,TAMPINES ST 71,,
864,724,TAMPINES ST 71,,
865,116,SIMEI ST 1,,
866,732,TAMPINES ST 71,,
867,888,TAMPINES ST 81,,
868,246,SIMEI ST 5,,
869,253,TAMPINES ST 21,,
870,486A,TAMPINES AVE 9,,
871,491G,TAMPINES ST 45,,
872,741,TAMPINES ST 72,,
873,233,TAMPINES ST 21,,
874,491H,TAMPINES ST 45,,
875,491B,TAMPINES AVE 9,,
876,216,TAMPINES ST 23,,
877,498B,TAMPINES ST 45,,
878,135,SIMEI ST 1,,
879,716,TAMPINES ST 71,,
880,723,TAMPINES ST 72,,
881,871A,TAMPINES ST 84,,
882,729,TAMPINES ST 71,,
883,889A,TAMPINES ST 81,,
884,141,SIMEI ST 2,,
885,518A,TAMPINES CTRL 7,,
886,518B,TAMPINES CTRL 7,,
887,315,TAMPINES ST 33,,
888,497D,TAMPINES ST 45,,
889,895A,TAMPINES ST 81,,
890,313,TAMPINES ST 33,,
891,327,TAMPINES ST 32,,
892,860,TAMPINES AVE 5,,
893,856B,TAMPINES ST 82,,
894,55,LOR 5 TOA PAYOH,,
895,9,LOR 7 TOA PAYOH,,
896,66,LOR 4 TOA PAYOH,,
897,163,LOR 1 TOA PAYOH,,
898,13,LOR 7 TOA PAYOH,,
899,108,LOR 1 TOA PAYOH,,
900,20,LOR 7 TOA PAYOH,,
901,25,TOA PAYOH EAST,,
902,119,POTONG PASIR AVE 1,,
903,203,TOA PAYOH NTH,,
904,34,LOR 5 TOA PAYOH,,
905,114,LOR 1 TOA PAYOH,,
906,232,LOR 8 TOA PAYOH,,
907,199,TOA PAYOH NTH,,
908,91,LOR 3 TOA PAYOH,,
909,123,LOR 1 TOA PAYOH,,
910,53,LOR 5 TOA PAYOH,,
911,109,POTONG PASIR AVE 1,,
912,142,POTONG PASIR AVE 3,,
913,157,LOR 1 TOA PAYOH,,
914,101,POTONG PASIR AVE 1,,
915,18,JOO SENG RD,,
916,143,LOR 2 TOA PAYOH,,
917,81A,LOR 4 TOA PAYOH,,
918,121,LOR 2 TOA PAYOH,,
919,144,LOR 2 TOA PAYOH,,
920,145,LOR 2 TOA PAYOH,,
921,79E,TOA PAYOH CTRL,,
922,79C,TOA PAYOH CTRL,,
923,223,LOR 8 TOA PAYOH,,
924,141,LOR 2 TOA PAYOH,,
925,81,LOR 4 TOA PAYOH,,
926,129,POTONG PASIR AVE 1,,
927,23,MARSILING DR,,
928,30,MARSILING DR,,
929,1,MARSILING DR,,
930,103,WOODLANDS ST 13,,
931,201,MARSILING DR,,
932,620,WOODLANDS DR 52,,
933,5A,MARSILING DR,,
934,436,WOODLANDS ST 41,,
935,428,WOODLANDS ST 41,,
936,217,MARSILING CRES,,
937,108,WOODLANDS ST 13,,
938,854,WOODLANDS ST 83,,
939,742,WOODLANDS CIRCLE,,
940,106,WOODLANDS ST 13,,
941,702,WOODLANDS DR 40,,
942,421,WOODLANDS ST 41,,
943,317,WOODLANDS ST 31,,
944,577,WOODLANDS DR 16,,
945,824,WOODLANDS ST 81,,
946,628A,WOODLANDS RING RD,,
947,668,WOODLANDS RING RD,,
948,110,WOODLANDS ST 13,,
949,408,WOODLANDS ST 41,,
950,554,WOODLANDS DR 53,,
951,684C,WOODLANDS DR 62,,
952,633,WOODLANDS RING RD,,
953,644,WOODLANDS RING RD,,
954,667,WOODLANDS RING RD,,
955,540,WOODLANDS DR 16,,
956,588,WOODLANDS DR 16,,
957,711,WOODLANDS DR 70,,
958,162,WOODLANDS ST 13,,
959,707,WOODLANDS DR 40,,
960,734,WOODLANDS CIRCLE,,
961,604,WOODLANDS DR 42,,
962,716,WOODLANDS DR 70,,
963,894D,WOODLANDS DR 50,,
964,897B,WOODLANDS DR 50,,
965,792,WOODLANDS AVE 6,,
966,522,WOODLANDS DR 14,,
967,369,WOODLANDS AVE 1,,
968,651,WOODLANDS RING RD,,
969,364,WOODLANDS AVE 5,,
970,509,WOODLANDS DR 14,,
971,511,WOODLANDS DR 14,,
972,35,MARSILING DR,,
973,425,WOODLANDS ST 41,,
974,587,WOODLANDS DR 16,,
975,681C,WOODLANDS DR 62,,
976,120,MARSILING RISE,,
977,787E,WOODLANDS CRES,,
978,686C,WOODLANDS DR 73,,
979,416,WOODLANDS ST 41,,
980,551,WOODLANDS DR 44,,
981,717,WOODLANDS DR 70,,
982,518,WOODLANDS DR 14,,
983,777,WOODLANDS CRES,,
984,576,WOODLANDS DR 16,,
985,631,WOODLANDS RING RD,,
986,173,WOODLANDS ST 13,,
987,680,WOODLANDS AVE 6,1.43963261801972,103.802121646793
988,525,WOODLANDS DR 14,,
989,503,WOODLANDS DR 14,,
990,538,WOODLANDS DR 16,,
991,549,WOODLANDS DR 44,,
992,726,WOODLANDS CIRCLE,,
993,683C,WOODLANDS DR 62,,
994,727,WOODLANDS CIRCLE,,
995,515,WOODLANDS DR 14,,
996,650,WOODLANDS RING RD,,
997,865,WOODLANDS ST 83,,
998,893D,WOODLANDS DR 50,,
999,516,WOODLANDS DR 14,,
1000,893A,WOODLANDS DR 50,,
1001,451,YISHUN RING RD,,
1002,773,YISHUN AVE 3,,
1003,774,YISHUN AVE 3,,
1004,618,YISHUN RING RD,,
1005,126,YISHUN ST 11,,
1006,661,YISHUN AVE 4,,
1007,273,YISHUN ST 22,,
1008,725,YISHUN ST 71,,
1009,117,YISHUN RING RD,,
1010,147,YISHUN ST 11,,
1011,354,YISHUN RING RD,,
1012,160,YISHUN ST 11,,
1013,701,YISHUN AVE 5,,
1014,107,YISHUN RING RD,,
1015,621,YISHUN RING RD,,
1016,849,YISHUN RING RD,,
1017,217,YISHUN ST 21,,
1018,242,YISHUN RING RD,,
1019,861,YISHUN AVE 4,,
1020,454,YISHUN ST 41,,
1021,216,YISHUN ST 21,,
1022,853,YISHUN RING RD,,
1023,636,YISHUN ST 61,,
1024,646,YISHUN ST 61,,
1025,435,YISHUN AVE 6,,
1026,167,YISHUN RING RD,,
1027,252,YISHUN RING RD,,
1028,262,YISHUN ST 22,,
1029,439,YISHUN AVE 11,,
1030,662,YISHUN AVE 4,,
1031,645,YISHUN ST 61,,
1032,302,YISHUN CTRL,,
1033,641,YISHUN ST 61,,
1034,868,YISHUN ST 81,,
1035,425,YISHUN AVE 11,,
1036,738,YISHUN ST 72,,
1037,330,YISHUN RING RD,,
1038,237,YISHUN RING RD,,
1039,264,YISHUN ST 22,,
1040,443,YISHUN AVE 11,,
1041,778,YISHUN AVE 2,,
1042,756,YISHUN ST 72,,
1043,871,YISHUN ST 81,,
1044,139,YISHUN RING RD,,
1045,450,YISHUN RING RD,,
1046,825,YISHUN ST 81,,
1047,873,YISHUN ST 81,,
1048,222,YISHUN ST 21,,
1049,617,YISHUN RING RD,,
1050,449,YISHUN RING RD,,
1051,238,YISHUN RING RD,,
1052,288,YISHUN AVE 6,,
1053,613,YISHUN ST 61,,
1054,717,YISHUN ST 71,,
1055,149,YISHUN ST 11,,
1056,412,YISHUN RING RD,1.4255314450295,103.84696192053
1057,625,YISHUN ST 61,,
1058,322,YISHUN CTRL,,
1059,608,YISHUN ST 61,,
1060,812,YISHUN RING RD,,
1061,328,YISHUN RING RD,,
1062,387,YISHUN RING RD,,
1063,877,YISHUN ST 81,,
1064,836,YISHUN ST 81,,
1065,633A,YISHUN ST 61,,
1066,709,YISHUN AVE 5,,
1067,323,ANG MO KIO AVE 3,,
1068,510,ANG MO KIO AVE 8,,
1069,180,ANG MO KIO AVE 5,,
1070,608,ANG MO KIO AVE 5,,
1071,605,ANG MO KIO AVE 5,,
1072,202,ANG MO KIO AVE 3,,
1073,133,ANG MO KIO AVE 3,,
1074,564,ANG MO KIO AVE 3,,
1075,577,ANG MO KIO AVE 10,,
1076,556,ANG MO KIO AVE 10,,
1077,319,ANG MO KIO AVE 1,,
1078,110,ANG MO KIO AVE 4,,
1079,126,ANG MO KIO AVE 3,,
1080,120,ANG MO KIO AVE 3,,
1081,106,ANG MO KIO AVE 4,,
1082,345,ANG MO KIO AVE 3,,
1083,329,ANG MO KIO AVE 3,,
1084,424,ANG MO KIO AVE 3,,
1085,308B,ANG MO KIO AVE 1,,
1086,322,ANG MO KIO AVE 3,,
1087,310C,ANG MO KIO AVE 1,,
1088,543,ANG MO KIO AVE 10,,
1089,633,ANG MO KIO AVE 6,,
1090,222,ANG MO KIO AVE 1,,
1091,512,ANG MO KIO AVE 8,,
1092,427,ANG MO KIO AVE 3,,
1093,351,ANG MO KIO ST 32,,
1094,596A,ANG MO KIO ST 52,,
1095,596D,ANG MO KIO ST 52,,
1096,459,ANG MO KIO AVE 10,,
1097,729,ANG MO KIO AVE 6,,
1098,317,ANG MO KIO ST 31,,
1099,541,BEDOK NTH ST 3,,
1100,617,BEDOK RESERVOIR RD,,
1101,501,BEDOK NTH ST 3,,
1102,540,BEDOK NTH ST 3,,
1103,20,CHAI CHEE RD,,
1104,102,BEDOK RESERVOIR RD,,
1105,529,BEDOK NTH ST 3,,
1106,134,BEDOK NTH ST 2,,
1107,713,BEDOK RESERVOIR RD,,
1108,41,CHAI CHEE ST,,
1109,23,BEDOK STH AVE 1,,
1110,28,NEW UPP CHANGI RD,,
1111,126,BEDOK NTH ST 2,,
1112,536,BEDOK NTH ST 3,,
1113,122,BEDOK NTH ST 2,,
1114,712,BEDOK RESERVOIR RD,,
1115,740,BEDOK RESERVOIR RD,,
1116,107,BEDOK NTH RD,1.33231740745783,103.936301267285
1117,545,BEDOK NTH ST 3,,
1118,214,BEDOK NTH ST 1,,
1119,525,BEDOK NTH ST 3,,
1120,526,BEDOK NTH ST 3,,
1121,201,BEDOK NTH ST 1,,
1122,420,BEDOK NTH ST 1,1.32774467875638,103.928874390405
1123,219D,BEDOK CTRL,,
1124,43,BEDOK STH RD,,
1125,95,BEDOK NTH AVE 4,,
1126,150,BEDOK RESERVOIR RD,,
1127,156,BEDOK STH AVE 3,,
1128,51,NEW UPP CHANGI RD,,
1129,524,BEDOK NTH ST 3,,
1130,421,BEDOK NTH RD,,
1131,404,BEDOK NTH AVE 3,1.32937492395032,103.933926939087
1132,609,BEDOK RESERVOIR RD,,
1133,648,JLN TENAGA,,
1134,646,JLN TENAGA,,
1135,761,BEDOK RESERVOIR VIEW,,
1136,654,JLN TENAGA,,
1137,181,BEDOK NTH RD,,
1138,180,BEDOK NTH RD,,
1139,101,BEDOK RESERVOIR RD,,
1140,601,BEDOK RESERVOIR RD,,
1141,613,BEDOK RESERVOIR RD,,
1142,613B,BEDOK RESERVOIR RD,,
1143,607,BEDOK RESERVOIR RD,,
1144,52,CHAI CHEE ST,,
1145,91,BEDOK NTH ST 4,,
1146,549,BEDOK NTH AVE 1,,
1147,767,BEDOK RESERVOIR VIEW,,
1148,60,NEW UPP CHANGI RD,,
1149,405,BEDOK NTH AVE 3,,
1150,31,BEDOK STH AVE 2,,
1151,10B,BEDOK STH AVE 2,,
1152,176,BISHAN ST 13,,
1153,110,BISHAN ST 12,,
1154,308,SHUNFU RD,,
1155,106,BISHAN ST 12,,
1156,254,BISHAN ST 22,,
1157,250,BISHAN ST 22,,
1158,441,SIN MING AVE,,
1159,230,BISHAN ST 23,,
1160,265,BISHAN ST 24,,
1161,293,BISHAN ST 22,,
1162,263,BISHAN ST 22,,
1163,204,BISHAN ST 23,,
1164,241,BISHAN ST 22,,
1165,273A,BISHAN ST 24,,
1166,310,SHUNFU RD,,
1167,220,BISHAN ST 23,,
1168,447,BRIGHT HILL DR,,
1169,161,BISHAN ST 13,,
1170,190,BISHAN ST 13,,
1171,405,SIN MING AVE,,
1172,168,BISHAN ST 13,,
1173,291,BISHAN ST 24,,
1174,288,BISHAN ST 24,,
1175,215,BISHAN ST 23,,
1176,292,BISHAN ST 22,,
1177,273B,BISHAN ST 24,,
1178,159,BISHAN ST 13,,
1179,167,BT BATOK WEST AVE 8,,
1180,533,BT BATOK ST 51,,
1181,505,BT BATOK ST 52,,
1182,173,BT BATOK WEST AVE 8,,
1183,239,BT BATOK EAST AVE 5,,
1184,411,BT BATOK WEST AVE 4,,
1185,136,BT BATOK WEST AVE 6,,
1186,138,BT BATOK WEST AVE 6,,
1187,163,BT BATOK ST 11,,
1188,162,BT BATOK ST 11,,
1189,501,BT BATOK ST 52,,
1190,340,BT BATOK ST 34,,
1191,288E,BT BATOK ST 25,,
1192,202,BT BATOK ST 21,,
1193,393,BT BATOK WEST AVE 5,,
1194,288A,BT BATOK ST 25,,
1195,117,BT BATOK WEST AVE 6,,
1196,103,BT BATOK CTRL,,
1197,221,BT BATOK EAST AVE 3,,
1198,137,JLN BT MERAH,,
1199,109,BT PURMEI RD,,
1200,28,JLN BT MERAH,,
1201,2,JLN BT MERAH,,
1202,60,TELOK BLANGAH HTS,,
1203,26,JLN KLINIK,,
1204,103,BT PURMEI RD,,
1205,119,BT MERAH VIEW,,
1206,40,BEO CRES,,
1207,129,BT MERAH VIEW,,
1208,64,TELOK BLANGAH DR,,
1209,22,HAVELOCK RD,,
1210,12,CANTONMENT CL,,
1211,24,TELOK BLANGAH CRES,,
1212,51,TELOK BLANGAH DR,,
1213,102,HENDERSON CRES,,
1214,111,BT PURMEI RD,,
1215,128,KIM TIAN RD,,
1216,43,LENGKOK BAHRU,,
1217,6B,BOON TIONG RD,,
1218,21,JLN MEMBINA,,
1219,23,JLN MEMBINA,,
1220,52,HAVELOCK RD,,
1221,4B,BOON TIONG RD,,
1222,104B,DEPOT RD,,
1223,110,SPOTTISWOODE PK RD,,
1224,87,REDHILL CL,,
1225,123,KIM TIAN RD,,
1226,121A,KIM TIAN PL,,
1227,68,REDHILL CL,,
1228,56,HAVELOCK RD,1.29012952655141,103.828914256572
1229,19,JLN MEMBINA,,
1230,53,HAVELOCK RD,,
1231,206,PETIR RD,,
1232,112,PENDING RD,,
1233,149,PETIR RD,,
1234,447,BT PANJANG RING RD,,
1235,479,SEGAR RD,,
1236,618,SENJA RD,,
1237,509,JELAPANG RD,,
1238,534,JELAPANG RD,,
1239,626,SENJA RD,,
1240,538,JELAPANG RD,,
1241,631,SENJA RD,,
1242,167,PETIR RD,,
1243,466,SEGAR RD,,
1244,622,SENJA RD,,
1245,244,BT PANJANG RING RD,,
1246,121,PENDING RD,,
1247,612,SENJA RD,,
1248,605,SENJA RD,,
1249,422,FAJAR RD,,
1250,107,GANGSA RD,,
1251,133,CASHEW RD,,
1252,4,QUEEN'S RD,,
1253,17,TOH YI DR,,
1254,5,TOH YI DR,,
1255,7,TOH YI DR,,
1256,668,CHANDER RD,,
1257,28,KELANTAN RD,,
1258,4,SAGO LANE,,
1259,4,TG PAGAR PLAZA,,
1260,532,UPP CROSS ST,,
1261,53,CHIN SWEE RD,,
1262,335B,SMITH ST,,
1263,1E,CANTONMENT RD,,
1264,1D,CANTONMENT RD,,
1265,19,TECK WHYE LANE,,
1266,106,TECK WHYE LANE,,
1267,4,TECK WHYE AVE,,
1268,26,TECK WHYE LANE,,
1269,688C,CHOA CHU KANG CRES,,
1270,25,TECK WHYE LANE,,
1271,686A,CHOA CHU KANG CRES,,
1272,289,CHOA CHU KANG AVE 3,,
1273,504,CHOA CHU KANG ST 51,,
1274,102,TECK WHYE LANE,,
1275,152,JLN TECK WHYE,,
1276,506,CHOA CHU KANG ST 51,,
1277,406,CHOA CHU KANG AVE 3,,
1278,444,CHOA CHU KANG AVE 4,,
1279,216,CHOA CHU KANG CTRL,,
1280,613,CHOA CHU KANG ST 62,,
1281,790,CHOA CHU KANG NTH 6,,
1282,765,CHOA CHU KANG NTH 5,,
1283,401,CHOA CHU KANG AVE 3,,
1284,476B,CHOA CHU KANG AVE 5,,
1285,476C,CHOA CHU KANG AVE 5,,
1286,634,CHOA CHU KANG NTH 6,,
1287,227,CHOA CHU KANG CTRL,,
1288,483,CHOA CHU KANG AVE 5,,
1289,516,CHOA CHU KANG ST 51,,
1290,686B,CHOA CHU KANG CRES,,
1291,297B,CHOA CHU KANG AVE 2,,
1292,18,TECK WHYE LANE,,
1293,674,CHOA CHU KANG CRES,,
1294,677,CHOA CHU KANG CRES,,
1295,691A,CHOA CHU KANG CRES,,
1296,461,CHOA CHU KANG AVE 4,,
1297,684D,CHOA CHU KANG CRES,,
1298,213,CHOA CHU KANG CTRL,,
1299,130,CHOA CHU KANG AVE 1,,
1300,531,CHOA CHU KANG ST 51,,
1301,163,JLN TECK WHYE,,
1302,120,TECK WHYE LANE,,
1303,207,CHOA CHU KANG CTRL,,
1304,704,WEST COAST RD,,
1305,705,CLEMENTI WEST ST 2,,
1306,507,WEST COAST DR,,
1307,602,CLEMENTI WEST ST 1,,
1308,362,CLEMENTI AVE 2,,
1309,303,CLEMENTI AVE 4,,
1310,430,CLEMENTI AVE 3,,
1311,433,CLEMENTI AVE 3,,
1312,363,CLEMENTI AVE 2,,
1313,375,CLEMENTI AVE 4,,
1314,511,WEST COAST DR,,
1315,410,C'WEALTH AVE WEST,,
1316,350,CLEMENTI AVE 2,,
1317,333,CLEMENTI AVE 2,,
1318,315,CLEMENTI AVE 4,,
1319,327,CLEMENTI AVE 5,,
1320,462,CLEMENTI AVE 3,,
1321,68,CIRCUIT RD,,
1322,44,CIRCUIT RD,,
1323,91,PAYA LEBAR WAY,,
1324,45,CIRCUIT RD,,
1325,57,CIRCUIT RD,,
1326,66,CIRCUIT RD,,
1327,19,EUNOS CRES,,
1328,99,ALJUNIED CRES,,
1329,321,UBI AVE 1,,
1330,301,UBI AVE 1,,
1331,106,ALJUNIED CRES,,
1332,45,SIMS DR,,
1333,36,CASSIA CRES,,
1334,111,ALJUNIED CRES,,
1335,4,JOO CHIAT RD,,
1336,10,PINE CL,,
1337,315,UBI AVE 1,,
1338,349,UBI AVE 1,,
1339,121,PAYA LEBAR WAY,,
1340,2,HAIG RD,,
1341,5,PINE CL,,
1342,11,PINE CL,,
1343,53,PIPIT RD,,
1344,335,UBI AVE 1,,
1345,2,HOUGANG AVE 3,,
1346,677,HOUGANG AVE 8,,
1347,679,HOUGANG AVE 8,,
1348,645,HOUGANG AVE 8,,
1349,240,HOUGANG ST 22,,
1350,986B,BUANGKOK CRES,,
1351,125,HOUGANG AVE 1,,
1352,317,HOUGANG AVE 7,,
1353,611,HOUGANG AVE 8,,
1354,606,HOUGANG AVE 4,,
1355,980C,BUANGKOK CRES,,
1356,910,HOUGANG ST 91,,
1357,248,HOUGANG AVE 3,,
1358,328,HOUGANG AVE 5,1.36874369807703,103.896797055652
1359,690,HOUGANG ST 61,,
1360,554,HOUGANG ST 51,,
1361,710,HOUGANG AVE 2,,
1362,980D,BUANGKOK CRES,,
1363,978C,BUANGKOK CRES,,
1364,952,HOUGANG AVE 9,,
1365,417,HOUGANG AVE 8,,
1366,568,HOUGANG ST 51,,
1367,981D,BUANGKOK CRES,,
1368,161,HOUGANG ST 11,,
1369,457,HOUGANG AVE 10,,
1370,468,HOUGANG AVE 8,,
1371,167,HOUGANG AVE 1,,
1372,918,HOUGANG AVE 9,,
1373,979C,BUANGKOK CRES,,
1374,251,HOUGANG AVE 3,,
1375,436,HOUGANG AVE 8,,
1376,306,HOUGANG AVE 5,,
1377,526,HOUGANG AVE 6,,
1378,16,HOUGANG AVE 3,,
1379,649,HOUGANG AVE 8,,
1380,699A,HOUGANG ST 52,,
1381,917,HOUGANG AVE 9,,
1382,655,HOUGANG AVE 8,,
1383,467,HOUGANG AVE 8,,
1384,838,HOUGANG CTRL,,
1385,974,HOUGANG ST 91,,
1386,959,HOUGANG ST 91,,
1387,961,HOUGANG AVE 9,,
1388,640,HOUGANG AVE 8,,
1389,455,HOUGANG AVE 10,,
1390,852,HOUGANG CTRL,,
1391,237,HOUGANG ST 21,,
1392,23,TEBAN GDNS RD,,
1393,249,JURONG EAST ST 24,,
1394,412,PANDAN GDNS,,
1395,252,JURONG EAST ST 24,,
1396,245,JURONG EAST ST 24,,
1397,40,TEBAN GDNS RD,,
1398,241,JURONG EAST ST 24,,
1399,243,JURONG EAST ST 24,,
1400,244,JURONG EAST ST 24,,
1401,308,JURONG EAST ST 32,,
1402,52,TEBAN GDNS RD,,
1403,217,JURONG EAST ST 21,,
1404,282,TOH GUAN RD,,
1405,21,TEBAN GDNS RD,,
1406,260,JURONG EAST ST 24,,
1407,240,JURONG EAST ST 21,,
1408,209,JURONG EAST ST 21,,
1409,276,TOH GUAN RD,,
1410,50,TEBAN GDNS RD,,
1411,285D,TOH GUAN RD,,
1412,287D,JURONG EAST ST 21,,
1413,287C,JURONG EAST ST 21,,
1414,191,BOON LAY DR,,
1415,515,JURONG WEST ST 52,,
1416,455,JURONG WEST ST 42,,
1417,462,JURONG WEST ST 41,,
1418,939,JURONG WEST ST 91,,
1419,412,JURONG WEST ST 42,,
1420,920,JURONG WEST ST 92,,
1421,736,JURONG WEST ST 75,,
1422,812,JURONG WEST ST 81,,
1423,924,JURONG WEST ST 92,,
1424,826,JURONG WEST ST 81,,
1425,735,JURONG WEST ST 75,,
1426,718,JURONG WEST ST 71,,
1427,276D,JURONG WEST ST 25,,
1428,814,JURONG WEST ST 81,,
1429,543,JURONG WEST ST 42,,
1430,483,JURONG WEST ST 41,,
1431,664C,JURONG WEST ST 64,,
1432,676A,JURONG WEST ST 64,,
1433,620,JURONG WEST ST 65,,
1434,486,JURONG WEST AVE 1,1.34872558119207,103.726332616154
1435,348,KANG CHING RD,,
1436,649A,JURONG WEST ST 61,,
1437,645,JURONG WEST ST 61,,
1438,685B,JURONG WEST ST 64,,
1439,687,JURONG WEST CTRL 1,,
1440,520,JURONG WEST ST 52,,
1441,276C,JURONG WEST ST 25,,
1442,852,JURONG WEST ST 81,,
1443,667B,JURONG WEST ST 65,,
1444,725,JURONG WEST AVE 5,,
1445,654A,JURONG WEST ST 61,,
1446,631,JURONG WEST ST 65,,
1447,678C,JURONG WEST ST 64,,
1448,664B,JURONG WEST ST 64,,
1449,658B,JURONG WEST ST 65,,
1450,988C,JURONG WEST ST 93,,
1451,989C,JURONG WEST ST 93,,
1452,681B,JURONG WEST CTRL 1,,
1453,661C,JURONG WEST ST 64,,
1454,9,JLN BATU,,
1455,28,JLN BAHAGIA,,
1456,85,WHAMPOA DR,,
1457,73,GEYLANG BAHRU,,
1458,35,JLN BAHAGIA,,
1459,44,BENDEMEER RD,,
1460,4,JLN BATU,,
1461,1,KG KAYU RD,,
1462,95,GEYLANG BAHRU,,
1463,86,WHAMPOA DR,,
1464,68,GEYLANG BAHRU,,
1465,94,GEYLANG BAHRU,,
1466,462,CRAWFORD LANE,,
1467,34,WHAMPOA WEST,,
1468,3,BEACH RD,,
1469,99,WHAMPOA DR,,
1470,11,ST. GEORGE'S RD,,
1471,101,JLN RAJAH,,
1472,43,CAMBRIDGE RD,,
1473,38A,BENDEMEER RD,,
1474,2B,UPP BOON KENG RD,,
1475,2A,UPP BOON KENG RD,,
1476,48,DORSET RD,,
1477,4C,ST. GEORGE'S LANE,,
1478,12,NTH BRIDGE RD,,
1479,11,JLN BATU,1.30169639051101,103.882578686361
1480,3B,UPP BOON KENG RD,,
1481,815,JELLICOE RD,,
1482,108C,MCNAIR RD,,
1483,8,BOON KENG RD,,
1484,10,JLN BATU,,
1485,5,MARINE TER,,
1486,18,MARINE TER,,
1487,45,MARINE CRES,,
1488,60,MARINE DR,,
1489,61,MARINE DR,,
1490,2,MARINE TER,,
1491,78,MARINE DR,1.30155231275164,103.908408095825
1492,72,MARINE DR,,
1493,560,PASIR RIS ST 51,,
1494,768,PASIR RIS ST 71,,
1495,723,PASIR RIS ST 72,,
1496,115,PASIR RIS ST 11,,
1497,411,PASIR RIS DR 6,,
1498,476,PASIR RIS DR 6,,
1499,574,PASIR RIS ST 53,,
1500,754,PASIR RIS ST 71,,
1501,760,PASIR RIS ST 71,,
1502,146,PASIR RIS ST 11,,
1503,634,PASIR RIS DR 1,1.37757926860245,103.9406595852
1504,417,PASIR RIS DR 6,,
1505,273,PASIR RIS ST 21,,
1506,746,PASIR RIS ST 71,,
1507,644,PASIR RIS DR 10,,
1508,267,PASIR RIS ST 21,,
1509,710,PASIR RIS ST 72,,
